2019-08-11 10:00:00,2537
2019-08-11 11:00:00,5247
2019-08-11 12:00:00,7049
2019-08-11 13:00:00,8219
2019-08-11 14:00:00,10807
2019-08-11 15:00:00,11786
2019-08-11 16:00:00,11556
2019-08-11 17:00:00,11695
2019-08-11 18:00:00,12496
2019-08-11 19:00:00,9728
2019-08-11 20:00:00,6994
2019-08-11 21:00:00,7343
2019-08-11 22:00:00,6313
2019-08-11 23:00:00,4693
2019-08-12 00:00:00,4134
2019-08-12 01:00:00,2857
2019-08-12 02:00:00,2226
2019-08-12 03:00:00,2015
2019-08-12 04:00:00,1705
2019-08-12 05:00:00,1295
2019-08-12 06:00:00,1499
2019-08-12 07:00:00,1216
2019-08-12 08:00:00,1296
2019-08-12 09:00:00,4443
2019-08-12 10:00:00,11021
2019-08-12 11:00:00,23357
2019-08-12 12:00:00,29181
2019-08-12 13:00:00,29822
2019-08-12 14:00:00,34788
2019-08-12 15:00:00,37095
2019-08-12 16:00:00,37131
2019-08-12 17:00:00,35925
2019-08-12 18:00:00,33678
2019-08-12 19:00:00,35343
2019-08-12 20:00:00,35798
2019-08-12 21:00:00,32387
2019-08-12 22:00:00,29231
2019-08-12 23:00:00,24067
2019-08-13 00:00:00,11589
2019-08-13 01:00:00,4867
2019-08-13 02:00:00,2154
2019-08-13 03:00:00,1767
2019-08-13 04:00:00,1624
2019-08-13 05:00:00,959
2019-08-13 06:00:00,956
2019-08-13 07:00:00,973
2019-08-13 08:00:00,1477
2019-08-13 09:00:00,4311
2019-08-13 10:00:00,11424
2019-08-13 11:00:00,24657
2019-08-13 12:00:00,34706
2019-08-13 13:00:00,33426
2019-08-13 14:00:00,39074
2019-08-13 15:00:00,38215
2019-08-13 16:00:00,41970
2019-08-13 17:00:00,37911
2019-08-13 18:00:00,38096
2019-08-13 19:00:00,39476
2019-08-13 20:00:00,39772
2019-08-13 21:00:00,32155
2019-08-13 22:00:00,30812
2019-08-13 23:00:00,25282
2019-08-14 00:00:00,16587
2019-08-14 01:00:00,6415
2019-08-14 02:00:00,3007
2019-08-14 03:00:00,2359
2019-08-14 04:00:00,1449
2019-08-14 05:00:00,1522
2019-08-14 06:00:00,1227
2019-08-14 07:00:00,1143
2019-08-14 08:00:00,1662
2019-08-14 09:00:00,4352
2019-08-14 10:00:00,11825
2019-08-14 11:00:00,25836
2019-08-14 12:00:00,37210
2019-08-14 13:00:00,36396
2019-08-14 14:00:00,39686
2019-08-14 15:00:00,40280
2019-08-14 16:00:00,40173
2019-08-14 17:00:00,38604
2019-08-14 18:00:00,38017
